id,subject,group_id,assigneeName,status,priority,created_at,updated_at,channel,organization_id,Product,Alert Severity,Product Platform,Product Category,Customer First Response (UTC)
2029,Infinity : Amazon EBS - Configuration - Disable Encryption (Non-Prod) (Medium),SRC - L1,Danna Sival,closed,high,"May 16, 2023, 07:31 AM","May 22, 2023, 12:06 AM",web,Infinity,aws__aws_ebs,medium,aws_platform,cloud_provider_/_service,
2028,FOX : Azure AD - Identity protection - risky or compromised sign-in,SRC - L1,Danna Sival,closed,high,"May 16, 2023, 07:15 AM","May 19, 2023, 09:04 AM",web,FOX,identity_and_access_management__azure_active_directory,high,azure,identity_and_access_management,
2027,Infinity : AWS Security Group - Ingress rule was added,SRC - L1,Danna Sival,closed,high,"May 16, 2023, 06:24 AM","May 21, 2023, 12:02 PM",web,Infinity,firewalls_and_security_groups__aws_security_group,medium,aws_platform,firewallsandsecuritygroups,
2026,Infinity : IAM policy changes,SRC - L1,Danna Sival,closed,high,"May 16, 2023, 06:09 AM","May 21, 2023, 12:02 PM",web,Infinity,aws__aws_cloudtrail,medium,aws_platform,cloud_provider_/_service,
2025,Infinity : GuardDuty - Medium Severity Event,SRC - L1,Danna Sival,closed,high,"May 16, 2023, 05:33 AM","May 20, 2023, 03:05 AM",web,Infinity,aws__aws_guardduty,medium,aws_platform,cloud_provider_/_service,
2024,Volvo : AWS CloudTrail - ECR Image has been pushed,SRC - L1,Danna Sival,closed,high,"May 16, 2023, 04:23 AM","Jun 15, 2023, 12:05 AM",web,Volvo,aws__aws_cloudtrail,critical,aws_platform,cloud_provider_/_service,
2023,Infinity - Cloudflare - Successful Account Logon Detected without GP IP,SRC - L1,Ben Chauhan,closed,high,"May 16, 2023, 03:34 AM","May 20, 2023, 03:05 AM",web,Infinity,waf_and_ddos_protection_services__cloudflare_,high,,cloud_provider_/_service,
2022,Infinity - JumpCloud - A command was added to a device,SRC - L1,Ben Chauhan,closed,normal,"May 16, 2023, 03:00 AM","May 20, 2023, 03:05 AM",web,Infinity,identity_and_access_management__jumpcloud,medium,,identity_and_access_management,
2021,"Toyota - Cloudflare - High error ratio of 4xx edge response, over 15% in 30min",SRC - L1,Ben Chauhan,closed,high,"May 16, 2023, 01:12 AM","May 27, 2023, 08:04 AM",web,Toyota,waf_and_ddos_protection_services__cloudflare_,high,,waf_and_ddos_protection_services,
2020,FOX - Linux - Curl command Used,SRC - L1,Ben Chauhan,closed,normal,"May 15, 2023, 11:36 PM","May 19, 2023, 01:04 AM",web,FOX,endpoint_security__edr___linux,medium,,endpointsecurityedr,
2019,FOX - CrowdStrike - High severity alert,SRC - L1,Ben Chauhan,closed,high,"May 15, 2023, 11:10 PM","May 19, 2023, 02:08 AM",web,FOX,endpoint_security__edr___crowdstrike,high,,endpointsecurityedr,
2018, Infinity - JumpCloud - A user was updated,SRC - L1,Ben Chauhan,closed,normal,"May 15, 2023, 10:36 PM","May 20, 2023, 03:05 AM",web,Infinity,identity_and_access_management__jumpcloud,medium,,identity_and_access_management,
2017,FOX - Azure AD - A user signed in without MFA,SRC - L1,Ben Chauhan,closed,high,"May 15, 2023, 10:15 PM","May 19, 2023, 01:04 AM",web,FOX,identity_and_access_management__azure_active_directory,high,azure,identity_and_access_management,
2016,Infinity - JumpCloud - User's password changed,SRC - L1,Ben Chauhan,closed,normal,"May 15, 2023, 09:54 PM","May 20, 2023, 03:05 AM",web,Infinity,identity_and_access_management__jumpcloud,medium,aws_platform,identity_and_access_management,
2015,Infinity - AWS Security Group - Ingress rule was revoked,SRC - L1,Ben Chauhan,closed,normal,"May 15, 2023, 09:19 PM","May 21, 2023, 12:02 PM",web,Infinity,firewalls_and_security_groups__aws_security_group,medium,aws_platform,firewallsandsecuritygroups,
2014,Bosch - Amy Davidson - login alert,SRC - L1,Gil Kamalakannan,closed,normal,"May 15, 2023, 08:27 PM","May 19, 2023, 12:05 AM",web,Bosch,email_security__google_workspace__gsuite_,medium,,email_security,
2013,FOX - CrowdStrike - High severity alert,SRC - L1,keren Mishra,closed,high,"May 15, 2023, 06:15 PM","May 19, 2023, 01:04 AM",web,FOX,endpoint_security__edr___crowdstrike,high,end_point_operating_system,endpointsecurityedr,
2012,FOX -  Azure Key Vault - Information About A Key Vault Retrieved,SRC - L1,keren Mishra,closed,normal,"May 15, 2023, 04:00 PM","May 18, 2023, 09:02 PM",web,FOX,azure__azure_aks,medium,azure,cloud_provider_/_service,
2011,Bosch : GuardDuty critical event,SRC - L1,keren Mishra,closed,high,"May 15, 2023, 02:59 PM","May 18, 2023, 05:02 PM",web,Bosch,cloud_provider_/_service__aws_guardduty,high,aws_platform,cloud_provider_/_service,
2010,Infinity : JumpCloud - JumpCloud Protect app device was deleted,SRC - L1,keren Mishra,closed,high,"May 15, 2023, 02:09 PM","May 18, 2023, 10:02 PM",web,Infinity,identity_and_access_management__jumpcloud,high,aws_platform,identity_and_access_management,
2009,Mazda - GuardDuty Medium Severity Event,SRC - L1,keren Mishra,closed,normal,"May 15, 2023, 01:50 PM","May 18, 2023, 11:03 PM",web,Mazda,cloud_provider_/_service__aws_guardduty,medium,aws_platform,cloud_provider_/_service,
2008,Bosch - AWS CloudTrail - User console login without MFA,SRC - L1,keren Mishra,closed,high,"May 15, 2023, 12:46 PM","May 21, 2023, 11:03 PM",web,Bosch,cloud_provider_/_service__aws_cloudtrail,high,aws_platform,cloud_provider_/_service,
2007,Toyota- Google Workspace - 10 or more files were deleted in the last 5 minutes by the same user,SRC - L1,keren Mishra,closed,normal,"May 15, 2023, 11:44 AM","May 25, 2023, 02:02 PM",web,Toyota,productivity__google_workspace__gsuite_,medium,google_workspace,productivity,
2006,Infinity - JumpCloud - A user was deleted by Non admins (Critical),SRC - L1,Avi Golovaty,closed,high,"May 15, 2023, 07:05 AM","May 22, 2023, 12:06 AM",web,Infinity,identity_and_access_management__jumpcloud,critical,end_point_operating_system,identity_and_access_management,
2005,phishing email,SRC - L1,Avi Golovaty,closed,urgent,"May 15, 2023, 06:34 AM","May 19, 2023, 01:04 AM",web,Bosch,email_security__phishing/spam_emails,low,end_point_operating_system,email_security,
2004,Infinity - GuardDuty events ,SRC - L1,Avi Golovaty,closed,high,"May 15, 2023, 05:50 AM","May 24, 2023, 11:03 PM",web,Infinity,cloud_provider_/_service__aws_guardduty,high,aws_platform,cloud_provider_/_service,
2003,Bosch - GuardDuty warning event,SRC - L1,Avi Golovaty,closed,high,"May 15, 2023, 05:15 AM","May 31, 2023, 05:06 AM",web,Bosch,cloud_provider_/_service__aws_guardduty,medium,aws_platform,cloud_provider_/_service,
2002,Bosch - AWS CloudTrail - User console login without MFA,SRC - L1,Ben Chauhan,closed,high,"May 15, 2023, 03:51 AM","May 18, 2023, 08:07 AM",web,Bosch,aws__aws_cloudtrail,high,aws_platform,cloud_provider_/_service,
2001,Infinity - JumpCloud -A JumpCloud user account has been locked,SRC - L1,Ben Chauhan,closed,high,"May 15, 2023, 03:32 AM","May 18, 2023, 05:05 AM",web,Infinity,identity_and_access_management__jumpcloud,medium,,identity_and_access_management,
2000,FOX - Azure Key Vault - Keys List Operation Attempted,SRC - L1,Ben Chauhan,closed,high,"May 15, 2023, 02:54 AM","May 18, 2023, 04:03 AM",web,FOX,generic_/_other__temp,medium,azure,cloud_provider_/_service,
1999,FOX -  Azure Key Vault - Information About A Key Vault Retrieved,SRC - L1,Ben Chauhan,closed,high,"May 15, 2023, 02:38 AM","May 18, 2023, 04:03 AM",web,FOX,generic_/_other__temp,medium,azure,cloud_provider_/_service,
1998,FOX - Linux - User Logged in as Root,SRC - L1,Ben Chauhan,closed,high,"May 15, 2023, 02:28 AM","May 18, 2023, 04:03 AM",web,FOX,endpoint_security__edr___linux,high,,endpointsecurityedr,
1997,Infinity -  JumpCloud - A command was added to a device & A command was updated,SRC - L1,Ben Chauhan,closed,high,"May 14, 2023, 11:44 PM","May 18, 2023, 05:05 AM",web,Infinity,identity_and_access_management__jumpcloud,medium,,identity_and_access_management,
1996,Scan a payroll software file,SRC - L1,Avi Golovaty,closed,normal,"May 14, 2023, 11:30 PM","May 18, 2023, 11:03 AM",web,Bosch,Microsoft__src,medium,end_point_operating_system,Microsoft,
1994,Infinity - JumpCloud - A user was created &  A user was created by Non admins,SRC - L1,Ben Chauhan,closed,normal,"May 14, 2023, 10:51 PM","May 18, 2023, 05:05 AM",web,Infinity,identity_and_access_management__jumpcloud,medium,,identity_and_access_management,
1993,Infinity - JumpCloud - A device was added to a user & JumpCloud - A user was updated & Jumpcloud - Admin privilege escalation over user's Device(High) ,SRC - L1,Ben Chauhan,closed,high,"May 14, 2023, 09:59 PM","May 17, 2023, 11:03 PM",web,Infinity,identity_and_access_management__jumpcloud,high,,identity_and_access_management,
1992,Suzuki - AWS EC2 - An instance was launched,SRC - L1,Ben Chauhan,closed,high,"May 14, 2023, 09:14 PM","May 25, 2023, 10:03 PM",web,Suzuki,cloud_provider_/_service__aws_ec2,medium,aws_platform,cloud_provider_/_service,
1991,Infinity - JumpCloud - User's password changed,SRC - L1,Ben Chauhan,closed,normal,"May 14, 2023, 08:17 PM","May 17, 2023, 09:03 PM",web,Infinity,identity_and_access_management__jumpcloud,medium,,identity_and_access_management,
1990,Infinity - Cloudflare - Successful Account Logon Detected without GP IP,SRC - L1,Ben Chauhan,closed,normal,"May 14, 2023, 08:03 PM","May 17, 2023, 09:03 PM",web,Infinity,waf_and_ddos_protection_services__cloudflare_,medium,,cloud_provider_/_service,
1989,Mazda- AWS CloudTrail - New region activity in the last one month detected,SRC - L1,keren Mishra,closed,high,"May 14, 2023, 04:45 PM","Jun 3, 2023, 01:03 AM",web,Mazda,cloud_provider_/_service__aws_cloudtrail,critical,aws_platform,cloud_provider_/_service,
1988,Mazda- AWS CloudTrail - New region activity in the last one month detected,SRC - L1,keren Mishra,closed,high,"May 14, 2023, 04:32 PM","May 26, 2023, 02:08 AM",web,Mazda,cloud_provider_/_service__aws_cloudtrail,critical,aws_platform,cloud_provider_/_service,
1987,Re: Bosch - Multiple MFA challenges sent in 30 min,SRC - L1,keren Mishra,closed,high,"May 13, 2023, 03:48 PM","May 19, 2023, 01:04 AM",web,Bosch,email_security__google_workspace__gsuite_,critical,google_workspace,email_security,
1986,Toyota - Okta - Login from an unfamiliar country,SRC - L1,keren Mishra,closed,normal,"May 13, 2023, 12:23 PM","May 25, 2023, 02:02 PM",web,Toyota,identity_and_access_management__okta,medium,end_point_operating_system,identity_and_access_management,https://Toyota.app.Microsoft.us/%23/insights/newvalue?id=b51528aa-5678-4cbf-9a1d-2d3c5cd8c4fc&filter=
1985,FOX : UpGuard - Medium Severity Risk Detected,SRC - L1,Danna Sival,closed,high,"May 13, 2023, 08:43 AM","May 17, 2023, 11:03 PM",web,FOX,vulnerability_management__upguard,medium,azure,vulnerability_management,
1984,Infinity : Amazon EBS - Creation/Deletion of EBS snapshot (Non-Prod),SRC - L1,Danna Sival,closed,high,"May 13, 2023, 07:21 AM","May 17, 2023, 09:03 PM",web,Infinity,aws__aws_cloudtrail,medium,aws_platform,cloud_provider_/_service,
1983,Suzuki - IAM policy changes,SRC - L1,Zack Kumar,closed,high,"May 13, 2023, 02:32 AM","May 25, 2023, 11:03 PM",web,Suzuki,identity_and_access_management__aws_iam,medium,Microsoft_platfrom,identity_and_access_management,
1982,FOX - Azure Key Vault - Information About A Key Vault Retrieved,SRC - L1,Gil Kamalakannan,closed,normal,"May 13, 2023, 01:45 AM","May 16, 2023, 02:08 AM",web,FOX,generic_/_other__temp,medium,azure,cloud_provider_/_service,
1981,Infinity - GuardDuty - High or Critical Severity Event,SRC - L1,Gil Kamalakannan,closed,high,"May 12, 2023, 11:22 PM","May 21, 2023, 12:02 PM",web,Infinity,cloud_provider_/_service__aws_guardduty,high,aws_platform,cloud_provider_/_service,
1980,Infinity - AWS Security Group - Ingress rule was revoked,SRC - L1,Gil Kamalakannan,closed,normal,"May 12, 2023, 08:30 PM","May 17, 2023, 09:03 PM",web,Infinity,firewalls_and_security_groups__aws_security_group,medium,,firewallsandsecuritygroups,
1979,Re: Re: FOX - UpGuard - Customer CSTAR DroppedByIn,SRC - L1,keren Mishra,closed,high,"May 12, 2023, 05:57 PM","May 19, 2023, 05:03 PM",web,FOX,vulnerability_management__upguard,high,,vulnerability_management,
1978,Re: Infinity - GuardDuty - High or Critical Severity Event,SRC - L1,keren Mishra,closed,high,"May 12, 2023, 05:32 PM","May 17, 2023, 09:03 PM",web,Infinity,cloud_provider_/_service__aws_guardduty,critical,aws_platform,cloud_provider_/_service,
1977,Re: FOX : UpGuard - Medium Severity Risk Detected,SRC - L1,Danna Sival,closed,high,"May 12, 2023, 04:27 PM","May 23, 2023, 04:06 AM",web,FOX,vulnerability_management__upguard,medium,azure,vulnerability_management,
1976,Re: CrowdStrike - Low and Informational alert detected || GARYVARGAS,SRC - L1,Zack Kumar,closed,high,"May 12, 2023, 04:15 PM","May 19, 2023, 09:04 AM",web,Bosch,endpoint_security__edr___crowdstrike,low,,endpointsecurityedr,
1975,Suzuki- AWS EC2 - An instance was launched,SRC - L1,keren Mishra,closed,low,"May 12, 2023, 03:12 PM","May 24, 2023, 11:03 PM",web,Suzuki,cloud_provider_/_service__aws_ec2,low,,cloud_provider_/_service,
1974,Infinity- JumpCloud - A policy was created and Updated,SRC - L1,keren Mishra,closed,low,"May 12, 2023, 03:02 PM","May 17, 2023, 09:03 PM",web,Infinity,identity_and_access_management__jumpcloud,low,aws_platform,identity_and_access_management,
1973,Re: Infinity - AWS Security Group - Ingress rule was revoked,Orchestrator,Apple SRC - Orchestrator,closed,,"May 12, 2023, 01:52 PM","May 17, 2023, 09:03 PM",web,Infinity,firewalls_and_security_groups__aws_security_group,medium,aws_platform,firewallsandsecuritygroups,
1972,Infinity - GuardDuty - Medium Severity Event,SRC - L1,keren Mishra,closed,normal,"May 12, 2023, 01:41 PM","May 17, 2023, 09:03 PM",web,Infinity,cloud_provider_/_service__aws_guardduty,medium,aws_platform,cloud_provider_/_service,
1971,Infinity : IAM policy changes,SRC - L1,Danna Sival,closed,high,"May 12, 2023, 06:18 AM","May 17, 2023, 09:03 PM",web,Infinity,aws__aws_cloudtrail,medium,aws_platform,identity_and_access_management,
1970,Infinity : GuardDuty - High or Critical Severity Event,SRC - L1,Danna Sival,closed,high,"May 12, 2023, 05:26 AM","May 17, 2023, 09:03 PM",web,Infinity,aws__aws_guardduty,high,aws_platform,cloud_provider_/_service,
1969,Infinity -  Google Workspace - Super Admin Login Detected(Critical),SRC - L1,Ben Chauhan,closed,high,"May 12, 2023, 03:31 AM","May 17, 2023, 09:03 PM",web,Infinity,productivity__google_workspace__gsuite_,critical,,productivity,
1968,FOX - Azure VM - A disk has been deleted,SRC - L1,Gil Kamalakannan,closed,high,"May 12, 2023, 03:31 AM","May 15, 2023, 05:07 AM",web,FOX,cloud_provider_/_service__azure_virtual_machines,high,azure,virtualization,
1967,FOX - Linux - Possible Data Transferred,SRC - L1,Gil Kamalakannan,closed,high,"May 12, 2023, 03:25 AM","May 15, 2023, 04:07 AM",web,FOX,endpoint_security__edr___linux,high,,endpointsecurityedr,
1966,FOX - Linux - Potentially Suspicious Command Used,SRC - L1,Gil Kamalakannan,closed,high,"May 12, 2023, 03:03 AM","May 15, 2023, 04:07 AM",web,FOX,endpoint_security__edr___linux,high,,endpointsecurityedr,
1965,Suzuki - Amazon S3 - Bucket Lifecycle has been created/modified,SRC - L1,Ben Chauhan,closed,high,"May 12, 2023, 01:42 AM","May 24, 2023, 11:03 PM",web,Suzuki,aws__amazon_s3,medium,aws_platform,cloud_provider_/_service,
1964,Infinity - JumpCloud -A JumpCloud user account has been locked,SRC - L1,Ben Chauhan,closed,high,"May 12, 2023, 01:16 AM","May 15, 2023, 03:08 AM",web,Infinity,identity_and_access_management__jumpcloud,medium,,identity_and_access_management,
1963,Infinity - JumpCloud - A user was added to a user group,SRC - L1,Ben Chauhan,closed,high,"May 12, 2023, 12:43 AM","May 15, 2023, 03:08 AM",web,Infinity,identity_and_access_management__jumpcloud,medium,,identity_and_access_management,
1962,Infinity - GuardDuty - Medium Severity Event,SRC - L1,Ben Chauhan,closed,high,"May 12, 2023, 12:07 AM","May 17, 2023, 09:03 PM",web,Infinity,cloud_provider_/_service__aws_eks,medium,aws_platform,cloud_provider_/_service,
1961,FOX - Linux - User Logged in as Root,SRC - L1,Gil Kamalakannan,closed,normal,"May 11, 2023, 11:27 PM","May 15, 2023, 12:04 AM",web,FOX,endpoint_security__edr___linux,medium,,endpointsecurityedr,
1960,FOX - UpGuard - Domain Vulnerabilities Detected & Medium Severity Risk Detected,SRC - L1,Gil Kamalakannan,closed,normal,"May 11, 2023, 10:10 PM","May 14, 2023, 11:02 PM",web,FOX,vulnerability_management__upguard,medium,,vulnerability_management,
1958,Infinity: AWS Lambda - Function was Creation / Deletion without GP (Critical) (Prod),SRC - L1,Ben Chauhan,closed,high,"May 11, 2023, 08:07 PM","May 17, 2023, 10:03 PM",web,Infinity,aws__aws_lambda,critical,aws_platform,cloud_provider_/_service,
1957,Splitit : AWS Security Group - Ingress rule was revoked,SRC - L1,keren Mishra,closed,normal,"May 11, 2023, 05:02 PM","May 14, 2023, 11:02 PM",web,Splitit,firewalls_and_security_groups__aws_security_group,medium,,firewallsandsecuritygroups,
1956,FOX - UpGuard - Typosquat Registration Changed,SRC - L1,keren Mishra,closed,high,"May 11, 2023, 04:49 PM","May 14, 2023, 10:02 PM",web,FOX,vulnerability_management__upguard,high,,vulnerability_management,
1955,Infinity - JumpCloud - A user was updated ,SRC - L1,keren Mishra,closed,low,"May 11, 2023, 04:08 PM","May 15, 2023, 04:07 AM",web,Infinity,identity_and_access_management__jumpcloud,low,aws_platform,identity_and_access_management,
1954,Infinity- IAM policy changes,SRC - L1,keren Mishra,closed,normal,"May 11, 2023, 03:41 PM","May 15, 2023, 03:08 AM",web,Infinity,identity_and_access_management__aws_iam,medium,aws_platform,identity_and_access_management,
1953,Re: Infinity- AWS Lambda - Function configuration was updated without GP (Critical) (Prod) and AWS Lambda - Function was Creation / Deletion without GP ,SRC - L1,keren Mishra,closed,high,"May 11, 2023, 03:14 PM","May 17, 2023, 05:02 PM",web,Infinity,cloud_provider_/_service__aws_lambda,critical,aws_platform,cloud_provider_/_service,Expected Activity
1952,Bosch : CrowdStrike - Low and Informational alert detected,SRC - L1,keren Mishra,closed,high,"May 11, 2023, 02:41 PM","Jun 9, 2023, 07:07 AM",web,Bosch,endpoint_security__edr___crowdstrike,low,end_point_operating_system,endpointsecurityedr,
1951,Re: Infinity - AWS Security Group - Ingress rule was added and revoked,SRC - L1,keren Mishra,closed,normal,"May 11, 2023, 02:08 PM","May 17, 2023, 09:03 PM",web,Infinity,firewalls_and_security_groups__aws_security_group,medium,aws_platform,firewallsandsecuritygroups,expected activity
